Goober Reason,station_id,wrcc_id,period_record_start,period_record_stop,nesdis_id,station_name,state,county,latitude,longitude,elevation,station_status,class,agency,region,unit,transmit_time,tx_frequency,obs_frequency,site_description,goes,maintenance_standard,time_zone,avg_annual_precip
,41018,CMEN,1/1/2005,12/31/2022,32715230,MENDOCINO PASS,CA,Mendocino,39.80742,-122.94511,5382,Active,Permanent,USFS,05,MENDOCINO NF,4:30:00,60,60,"SITE IS JUST NORTH OF MENDOCINO PASS. AREA IS IN A SMALL
CLEARING WITH THE MAST JUST ABOVE THE TREES.  STATION SITS
ON A SOUTH SLOPE 50 YDS OF 2 TRACK.",West,Yes,PST,70.08
,451919,WORR,1/1/2005,12/31/2022,326C56C8,ORR CREEK,WA,Skamania,46.35389,-121.60417,3000,Active,Permanent,USFS,06,GIFFORD PINCHOT NF,9:20:00,60,60,FIRE WX FORECAST ZONE: 659,West,Yes,PST,69.5
,228202,MSAN,1/1/2005,12/31/2022,83770216,MS SANDHILL CRANE - FTS,MS,Jackson,30.45278,-88.66167,25,Active,Permanent,FWS,REGION 4,SANDHILL CRANE NWR,51:10:00,60,60,,West,Yes,CST,69.4
,40618,CSIM,1/1/2005,12/31/2022,323AE1CA,SIMS,CA,Shasta,41.07130,-122.36993,2537,Active,Permanent,USFS,05,SHASTA TRINITY NF,32:10:00,60,60,"MIDSLOPE
20' WS, LUNAR TOWER, VOICE SYNTH",West,Yes,PST,68.66
,352820,OSMC,1/1/2005,12/31/2022,60005212,SEVEN MILE CREEK,OR,Coos,43.21000,-124.31750,438,Active,Permanent,S&PF,OREGON,DEPT OF FORESTRY,13:30:00,60,60,,West,Yes,PST,68.53
,90601,GTOC,1/1/2005,12/31/2022,327344B2,TOCCOA,GA,Union,34.76500,-84.07444,2415,Active,Permanent,USFS,08,CHATTAHOOCHEE&OCONEE,5:50:00,60,60,,West,Yes,EST,68.46
,228204,MGRB,1/1/2005,12/31/2022,32908328,GRAND BAY,MS,Jackson,30.43833,-88.42556,7,Active,Permanent,FWS,REGION 4,GRAND BAY NWR,50:05:00,60,60,,East,Yes,CST,68.44
,496006,HKMO,1/1/2005,12/31/2022,FA4447E8,MAUNA LOA,HI,Hawaii,19.47361,-155.35889,5520,Active,Permanent,NPS,PACIFIC WEST,HAWAII VOLCANOES NP,34:50:00,60,60,"SYSTEM IS LOCATED IN HAWAII VOLCANO N.P. SITE HAS SOUTHERLY
EXPOSURE IN TALL GRASS AND TREES.  THESE TREES ARE LOCATED
IN ALL DIRECTIONS AND VARY IN HEIGHT FROM 8 TO 25 FEET.
FAX # (808) 985-6023",West,Yes,HST,68.39
,228103,MCPK,12/31/2005,12/31/2022,323930AC,CAMP KELLER,MS,Harrison,30.52423,-88.98203,130,Active,Permanent,USFS,08,NF'S IN MISSISSIPPI,0:20:00,60,60,,East,Yes,CST,68.16
,228002,MHCK,1/1/2005,12/31/2022,391010D6,HANCOCK,MS,Hancock,30.45111,-89.45444,98,Active,Permanent,S&PF,MISSISSIPPI,FORESTRY COMMISSION,9:20:00,60,60,,West,Yes,CST,67.26
Moving to different location,91201,GCAM,1/1/2005,12/31/2022,327314CE,CAMP MERRILL,GA,Lumpkin,34.60866,-84.13086,2021,Deactive,Permanent,USFS,08,CHATTAHOOCHEE&OCONEE,5:00:00,60,60,,West,Yes,EST,67.25
,40918,CHBG,7/24/2012,12/31/2022,324D90C2,HUMBUG SUMMIT,CA,Plumas,40.10952,-121.38270,6714,Active,Permanent,USFS,05,LASSEN NF,21:10:00,60,60,,West,Yes,PST,66.99
,100107,ISAD,1/1/2005,12/31/2022,3249657C,SADDLE PASS,ID,Boundary,48.93855,-116.73451,5120,Active,Permanent,USFS,01,IDAHO PANHANDLE NF,7:50:00,60,60,"MIDSLOPE
FIRE WX FORECAST ZONE:  101",West,Yes,PST,66.71
"Maintenance Standard=NO, Research Stn",16302,ASRS,1/26/2017,12/31/2022,32B17E6A,SRS,AL,Escambia,31.01111,-87.05556,170,Deactive,Permanent,USFS,08,SOUTHERN RSRCH STN,13:50:00,60,60,,West,No,CST,66.7
,380201,STAB,11/16/2018,12/31/2022,32B745EC,TABLE ROCK,SC,Pickens,35.02912,-82.69328,1243,Active,Permanent,S&PF,SOUTH CAROLINA,FORESTRY COMMISSION,17:30:00,60,60,,East,Yes,EST,66.64
,80202,FNAV,1/1/2005,12/31/2022,FA64E6FE,NAVAL LIVE OAKS,FL,,30.36639,-87.13750,15,Active,Permanent,NPS,SOUTHEAST,GULF ISLANDS N.SEASH,22:50:00,60,60,,West,Yes,CST,66.55
,350718,OREB,1/1/2005,12/31/2022,3240335C,RED BOX,OR,Clackamas,45.02750,-121.92111,3250,Active,Permanent,USFS,06,MT. HOOD NF,7:20:00,60,60,FIRE WX FORECAST ZONE: 607,West,Yes,PST,66.54
,407502,TCOK,1/1/2005,12/31/2022,3244E00E,TELLICO,TN,Monroe,35.38142,-84.12292,1920,Active,Permanent,USFS,08,CHEROKEE NF,19:00:00,60,60,,East,Yes,EST,66.48
,227802,MBLC,1/1/2005,12/31/2022,333305C6,BLACK CREEK,MS,Stone,30.84889,-89.03417,275,Active,Permanent,USFS,08,NF'S IN MISSISSIPPI,0:40:00,60,60,"Flat, located  at MFC, STONE TOWER.",East,Yes,CST,65.91
,353031,OCIN,1/1/2005,12/31/2022,3237F1DA,CINNAMON,OR,Douglas,43.32083,-122.10667,4834,Active,Permanent,USFS,06,UMPQUA NF,32:40:00,60,60,"STATION IS LOCATED ON TOP OF A KNOLL WITH MIXED CONIFERS.
TREES ARE APPROX 15' TO 20' TALL.",West,Yes,PST,65.71
,451705,WLES,1/1/2005,12/31/2022,3261E620,LESTER,WA,King,47.21000,-121.48972,1637,Active,Permanent,USFS,06,MT. BAKER/SNOQUALMIE,29:00:00,60,60,FIRE WX ZONE: 659N,West,Yes,PST,65.51
,352558,OEMI,1/1/2005,12/31/2022,3262E12E,EMIGRANT,OR,Lane,43.48306,-122.23028,3840,Active,Permanent,USFS,06,WILLAMETTE NF,53:30:00,60,60,"FIRE WX FORECAST ZONE: 608
SITE SITS ON EAST/WEST SPUR RIDGE OVERLOOKING MIDDLE FORK
OF WILLAMETTE RIVER",West,Yes,PST,65.19
,40429,CKNE,1/1/2005,12/31/2022,CA2AB768,KNEELAND,CA,Humboldt,40.71994,-123.92829,2737,Active,Permanent,S&PF,CALIFORNIA,CDF,55:35:00,60,60,"FDRA - 100, Site is on ridgetop at the Kneeland Helitack Base
surrounded by a hardwood/conifer component.",West,Yes,PST,64.8
,313902,TCHE,1/1/2005,12/31/2022,FA418536,CHEROKEE,NC,,35.61978,-83.20711,3400,Active,Permanent,NPS,SOUTHEAST,GREAT SMOKEY MTNS NP,57:40:00,60,60,,West,Yes,EST,64.79
,168541,LBBR,1/1/2005,12/31/2022,83771160,BIG BRANCH NWR,LA,St. Tammany,30.32167,-89.93528,11,Active,Permanent,FWS,REGION 4,BIG BRANCH NWR,47:30:00,60,60,"located in an old baseball field at the SELA HQ's.s
Short grass near helibase.  Exit Lacombe@ I-12 & go south on Hwy 434.
visitor center entrance on the right, turn in & follow road, station in the back field behind HQ",West,Yes,CST,64.76
,227701,MBOG,9/2/2015,12/31/2022,32B108FA,BOGUE CHITTO,MS,Pearl River,30.66194,-89.79556,126,Active,Permanent,FWS,REGION 4,BIG BRANCH NWR,12:40:00,60,60,,West,Yes,CST,64.41
,227001,MPKE,1/1/2005,12/31/2022,391040AA,PIKE,MS,Pike,31.18694,-90.47806,366,Active,Permanent,S&PF,MISSISSIPPI,FORESTRY COMMISSION,9:40:00,60,60,,West,Yes,CST,64.33
,16703,ABNS,1/1/2005,12/31/2022,837970EE,BONSECOUR,AL,Baldwin,30.25278,-87.81250,20,Active,Permanent,FWS,REGION 4,SANDHILL CRANE NWR,50:15:00,60,60,,East,Yes,CST,64.28
,40106,CCRZ,1/1/2005,12/31/2022,3267B692,CRAZY PEAK,CA,Del Norte,41.97639,-123.61222,3970,Active,Permanent,USFS,06,ROGUE RIVER/SISKIYOU,38:50:00,60,60,"FIRE WX FORECAST ZONE: 621
Is set up as a Lunar Lander Tower,10/04/05",West,Yes,PST,64.2
,380102,SANP,1/1/2005,12/31/2022,3333305C,ANDREW PICKENS,SC,Oconee,34.80847,-83.12761,1669,Active,Permanent,USFS,08,FRANCIS MARION&SUMTR,30:35:00,60,60,"Station is located on ridgetop at the Andrew Pickens R.D.
administrative site.",East,Yes,EST,64.05
,40629,CWHS,6/10/2010,12/31/2022,FA410322,WHISKEYTOWN HQ#2,CA,Shasta,40.61051,-122.52731,1360,Active,Permanent,NPS,PACIFIC WEST,WHISKEYTOWN NRA,0:40:00,60,60,,West,Yes,PST,64.03
,40801,CCMT,6/8/2015,12/31/2022,AAB5D654,COLBY MOUNTAIN,CA,Tehama,40.14564,-121.52250,6004,Active,Permanent,USFS,05,LASSEN NF,27:20:00,60,60,Located at the Colby Mtn Lookout.  Replaced a manual fire weather station in June 2015.  Active in WIMS February 2016.,West,Yes,PST,63.9
,353047,ODEV,1/1/2005,12/31/2022,326B226C,DEVILS GRAVEYARD,OR,Douglas,43.72008,-123.62958,1550,Active,Permanent,BLM,R9 Columbia Pac NW,COOS BAY,24:20:00,60,60,"STATION SITS ON A RIDGELINE IN 3 ACRE CLEAR CUT ON
DEVILS GRAVEYARD RD. ROMAN NOSE PEAK APPROX 15
MILES NORTH, OLD BLUE LOOKOUT 30 MILES SOUTH.",West,Yes,PST,63.76
,41806,CWHC,1/1/2005,12/31/2022,324950E6,WHITE CLOUD,CA,Nevada,39.31944,-120.84211,4302,Active,Permanent,USFS,05,TAHOE NF,33:30:00,60,60,"RIDGETOP SITE LOCATED AT HELIBASE AT WHITE CLOUD STATION.
FULL EXPOSURES TO THE WEST, SOUTH AND NORTH.",West,Yes,PST,63.44
,353115,OILL,1/1/2005,12/31/2022,324564E0,ILLINOIS VALLEY AIRPORT,OR,Josephine,42.10375,-123.68508,1389,Active,Permanent,BLM,R9 Columbia Pac NW,MEDFORD,52:00:00,60,60,"FIRE WX FORECAST ZONE: 620
SITE SITS 200 YDS WEST OF N-S RUNWAY. OLD BUNKER 50' TO THE
S-SE OF STATION.",West,Yes,PST,63.43
,496034,HLKA,2/22/2012,12/31/2022,32D620C2,LOWER KAHUKU CS,HI,Hawaii,19.10075,-155.66961,3129,Active,Permanent,NPS,PACIFIC WEST,HAWAII VOLCANOES NP,23:00:00,60,60,,West,Yes,HST,63.3
,42614,CKYB,1/1/2005,12/31/2022,327490EE,ROBBS,CA,El Dorado,38.92367,-120.40412,5653,Active,Permanent,USFS,05,ELDORADO NF,23:40:00,60,60,Near the Robbs Hut Lookout on the Pacific District (6500'+ elevation).  Located on the ridgeline south & downslope from the lookout in short shrubs with rocky soils & open areas.,West,Yes,PST,63.24
,351814,OGEL,5/14/2014,12/31/2022,6000026E,GELLATLY,OR,Benton,44.60778,-123.47500,860,Active,Permanent,S&PF,OREGON,DEPT OF FORESTRY,8:30:00,60,60,,West,Yes,PST,63.22
,407603,TIND,1/1/2005,12/31/2022,FA419640,INDIAN GRAVE,TN,,35.62392,-83.81431,2700,Active,Permanent,NPS,SOUTHEAST,GREAT SMOKEY MTNS NP,55:10:00,60,60,,East,Yes,EST,63.03
,227601,MGRE,1/1/2005,12/31/2022,391085B4,GREENE,MS,Greene,31.13694,-88.59972,156,Active,Permanent,S&PF,MISSISSIPPI,FORESTRY COMMISSION,14:00:00,60,60,,West,Yes,CST,63.02
,227202,MMAR,1/1/2005,12/31/2022,391003A0,MARION,MS,Marion,31.21139,-89.92250,380,Active,Permanent,S&PF,MISSISSIPPI,FORESTRY COMMISSION,9:10:00,60,60,,West,Yes,CST,62.97
,226102,MBUD,1/1/2005,12/31/2022,3332A7C4,BUDE,MS,Franklin,31.41056,-90.84667,447,Active,Permanent,USFS,08,NF'S IN MISSISSIPPI,5:30:00,60,60,,West,Yes,CST,62.94
,42611,COWE,1/1/2005,12/31/2022,32399054,OWENS CAMP,CA,El Dorado,38.73582,-120.24158,5240,Active,Permanent,USFS,05,ELDORADO NF,2:00:00,60,60,"MIDSLOPE. Owens Camp Station heliport.

Site burned over by the King Fire, September 2014.",West,Yes,PST,62.86
,43612,CWWO,1/1/2005,12/31/2022,FA454512,WWOLF,CA,Tuolumne,37.85942,-119.65167,8038,Active,Permanent,NPS,PACIFIC WEST,YOSEMITE NP,53:00:00,60,60,"SITE IS LOCATED IN MODERATELY TIMBERED AREA.  TIMBER HEIGHT
RANGES FROM 10 TO 70'. LOTS OF GRASSES WITH SMALL TO LARGE
SIZE ROCKS TRHOUGHOUT AREA.",West,Yes,PST,62.75
,409201,TPRE,1/1/2005,12/31/2022,02606490,PRENTICE COOPER SF,TN,Marion,35.13028,-85.42778,1920,Active,Permanent,S&PF,TENNESSEE,DIVISION OF FORESTRY,6:10:00,60,60,,West,Yes,EST,62.52
,16301,ADIX,2/10/2016,12/31/2022,32B26A12,DIXON,AL,Escambia,31.16181,-86.70325,321,Active,Permanent,USFS,08,NF'S IN ALABAMA,37:35:00,60,60,,East,Yes,CST,62.22
,313402,NBUS,1/1/2005,12/31/2022,326D22A2,BUSICK,NC,Yancey,35.74479,-82.21500,3058,Active,Permanent,USFS,08,NF'S IN N. CAROLINA,17:15:00,60,60,"this wx station is located at a FS work center in a meadow
a building sets 80 feet west of the station.",East,Yes,EST,62.1
,15902,AOPE,1/1/2005,12/31/2022,327E82CA,OPNPND,AL,Covington,31.09444,-86.54861,275,Active,Permanent,USFS,08,NF'S IN ALABAMA,46:50:00,60,60,FIRE WX ZONE: 815,East,Yes,CST,61.98
,91301,GCHA,1/1/2005,12/31/2022,32737128,CHATTOOGA,GA,Habersham,34.64028,-83.52194,1500,Active,Permanent,USFS,08,CHATTAHOOCHEE&OCONEE,6:30:00,60,60,,West,Yes,EST,61.79
,319602,NCRN,1/1/2005,12/31/2022,3334E400,CROATAN,NC,Carteret,34.76056,-76.89556,69,Active,Permanent,USFS,08,NF'S IN N. CAROLINA,48:35:00,60,60,"Located on the North Carolina Coast
Mike says you can't see the ocean from there but almost.",East,Yes,EST,61.74
,227401,MRAG,1/23/2012,12/31/2022,328BE2F8,RAGLAND HILLS,MS,Forrest,31.20420,-89.17833,285,Active,Permanent,USFS,08,NF'S IN MISSISSIPPI,0:30:00,60,60,,East,Yes,CST,61.7
,40508,CRUT,1/1/2005,12/31/2022,3285F5E6,RUTH,CA,Trinity,40.25074,-123.31980,2732,Active,Permanent,USFS,05,SIX RIVERS NF,23:00:00,60,60,"Valley station located near the Ruth Forest Service Station. Ground cover consists of grass, manzanita, pine and fir.",West,Yes,PST,61.61
,40402,CBIH,1/1/2005,12/31/2022,5212E6EC,BIG HILL,CA,Humboldt,41.09747,-123.63589,3570,Active,Permanent,BIA,Pacific,Hoopa Valley Tribe,40:50:00,60,60,"STATION SITS ON TOP OF ROUND, OPEN LOOKOUT SITE (BIG HILL),
DROPS AWAY AT 45 DEGREES ON ALL SIDES. LOOKOUT BUILDING IS
100 FEET TO NORTH, SMALL ROAD (FIRE BREAK) RUNS AROUND HILL
TOP FOR 360 DEGREES, LARGE OPEN VALLEYS ON S, W AND E SIDES.",West,Yes,PST,61.52
,226702,MWAU,1/1/2005,12/31/2022,328316DA,WAUSAU,MS,Wayne,31.53035,-88.89237,316,Active,Permanent,USFS,08,NF'S IN MISSISSIPPI,36:05:00,60,60,Ridge Top.,East,Yes,CST,61.47
,431303,VWOO,7/31/2013,12/31/2022,3335A5F0,WOODFORD STATE PARK,VT,Bennington,42.89142,-73.03930,2317,Active,Permanent,USFS,09,GRN MTN & FINGER LKS,31:25:00,60,60,,East,Yes,EST,61.42
,41019,CLAY,1/1/2005,12/31/2022,CA2BC302,LAYTONVILLE,CA,Mendocino,39.70233,-123.48491,1820,Active,Permanent,S&PF,CALIFORNIA,CDF,29:00:00,60,60,"SIte is located above the Laytonville Fire Station on a knol
by water tank.",West,Yes,PST,61.39
,40614,CSUF,1/1/2005,12/31/2022,32420332,SUGARLOAF (SHF),CA,Shasta,40.91596,-122.43483,3259,Active,Permanent,USFS,05,SHASTA TRINITY NF,19:00:00,60,60,Station sits midslope on a knife ridge that runs E-W.,West,Yes,PST,61.31
,409502,TOCO,12/5/2008,12/31/2022,32A04046,OCOEE,TN,Polk,35.15583,-84.59472,1322,Active,Permanent,USFS,08,CHEROKEE NF,5:20:00,60,60,,West,Yes,EST,61.3
,90402,GCOH,1/1/2005,12/31/2022,32733222,COHUTTA,GA,Murray,34.92250,-84.65944,1724,Active,Permanent,USFS,08,CHATTAHOOCHEE&OCONEE,5:30:00,60,60,,West,Yes,EST,61.27
,315501,NCHE,1/1/2005,12/31/2022,3334F776,CHEOAH,NC,Graham,35.33667,-83.82500,2000,Active,Permanent,USFS,08,NF'S IN N. CAROLINA,5:00:00,60,60,,West,Yes,EST,61.26
,82201,FSAN,1/1/2005,12/31/2022,3287E364,SANBORN,FL,Wakulla,30.07028,-84.59222,35,Active,Permanent,USFS,08,NF'S IN FLORIDA,19:50:00,60,60,,East,Yes,EST,61.19
,352547,OVIL,1/1/2005,12/31/2022,324A14E2,VILLAGE CREEK,OR,Lane,44.25239,-123.46386,1565,Active,Permanent,BLM,R9 Columbia Pac NW,EUGENE,53:40:00,60,60,"STATION LOCATED ON A 20 YARD BY 30 YARD LANDING.
STA. IS ON FINGER RIDGE RUNNING SOUTH INTO MAJOR DRAINAGE.
ACCESS ROAD IS BLOCKED BY GATE.  STA. 0.1 MI. TO NORTH.
THE ROAD ACCESSES THE STATION FROM THE NORTH.",West,Yes,PST,61.16
,165103,LLAC,1/1/2005,12/31/2022,8378A47C,LACASSINE,LA,Cameron,30.00167,-92.89333,5,Active,Permanent,FWS,REGION 4,SABINE NWR,59:00:00,60,60,"Lacassine RAWS is located near moist soil fields adjacent to a 16,000 acre fresh water impoundment marsh. Trees are abundant in the general area, however no trees are close to the site.",East,Yes,CST,61.06
,462601,VDAV,1/1/2005,12/31/2022,333481E6,DAVIS (BEARDEN),WV,Tucker,39.10500,-79.42611,3853,Active,Permanent,USFS,09,MONONGAHELA NF,17:20:00,60,60,MOUNTAIN TOP,East,Yes,EST,61
,414501,TKIR,1/1/2005,12/31/2022,884155F0,"KIRBYVILLE, TX",TX,Jasper,30.63306,-93.82861,118,Active,Permanent,S&PF,TEXAS,TEXAS FOREST SERVICE,5:50:00,60,60,Ecoregion - Level 1: Eastern Temperate Forests; Level 2: Southeastern USA Plains; Level 3: South Central Plains (35); Level 4: Flatwoods (35f); Site is located in E O Siecke State Forest.,West,Yes,CST,60.97
,43809,CBNL,1/1/2005,12/31/2022,CA22C55E,BEN LOMOND,CA,Santa Cruz,37.13094,-122.17261,2598,Active,Permanent,S&PF,CALIFORNIA,CDF,50:10:00,60,60,Site located at 13575 Empire Grade Rd Santa Cruz.,West,Yes,PST,60.95
,41213,CCRR,1/1/2005,12/31/2022,CA2132D4,CARPENTER RIDGE,CA,Butte,40.06866,-121.58400,4816,Active,Permanent,S&PF,CALIFORNIA,CDF,54:45:00,60,60,,West,Yes,PST,60.77
,162302,LVER,1/1/2005,12/31/2022,324301C8,VERNON,LA,Vernon,31.02828,-93.18450,350,Active,Permanent,USFS,08,KISATCHIE NF,59:00:00,60,60,,West,Yes,CST,60.76
,10702,ABAN,1/1/2005,12/31/2022,327ED2B6,BANKHEAD,AL,Lawrence,34.34417,-87.33750,970,Active,Permanent,USFS,08,NF'S IN ALABAMA,37:05:00,60,60,"RIDGE TOP
FIRE WX ZONE: 801",East,Yes,CST,60.75
,82002,FSUM,1/1/2005,12/31/2022,323A74A8,SUMATRA,FL,Liberty,30.02056,-84.98611,27,Active,Permanent,USFS,08,NF'S IN FLORIDA,48:10:00,60,60,,East,Yes,EST,60.74
,419901,TMCF,1/1/2005,12/31/2022,837184CC,MCFADDIN,TX,Jefferson,29.70722,-94.12111,5,Active,Permanent,FWS,REGION 2,MCFADDIN NWR,35:20:00,60,60,"RAWS is located on an upland site surrounded by coastal
marsh. Surrounding vegetation include grasses up to 3 feet
in height AGL and shrubs 5-6 feet in height AGL. No trees
in area. No slope or topography in area. RAWS sits on the
edge of a ditch. RAWS surrounded by wire fence.",West,Yes,CST,60.74
,162303,LDOV,1/1/2005,12/31/2022,333383D2,DOVE FIELD,LA,Vernon,31.03694,-92.98644,267,Active,Permanent,USFS,08,KISATCHIE NF,34:00:00,60,60,,West,Yes,CST,60.69
,40637,CMLM,8/7/2007,12/31/2022,FA61C7D2,MULE MOUNTAIN,CA,Shasta,40.56917,-122.50306,2044,Active,Permanent,NPS,PACIFIC WEST,WHISKEYTOWN NRA,0:30:00,60,60,,West,Yes,PST,60.62
,15201,AGRO,11/4/2016,12/31/2022,32B3C810,GROVE HILL,AL,Clarke,31.69069,-87.76058,445,Active,Permanent,S&PF,ALABAMA,AL S&PF,26:00:00,60,60,,West,Yes,CST,60.55
,352550,OHIG,1/1/2005,12/31/2022,324B5512,HIGH POINT,OR,Lane,43.90639,-123.37956,1935,Active,Permanent,BLM,R9 Columbia Pac NW,EUGENE,53:50:00,60,60,"SITE SITS ON TOP OF KNOLL IN AN ORCHARD AREA.  TREES IN THE
IMMEDIATED AREA ARE 10-12 FT.  SURROUNDING AREAS ARE DOUGLAS
FIR FORESTS.  NO WIND SHADOW.",West,Yes,PST,60.55
,313904,TTOW,3/28/2006,12/31/2022,32770282,TOW STRING,NC,Swain,35.54979,-83.29408,2994,Active,Permanent,BIA,Eastern,Cherokee Agency,16:55:00,60,60,,East,Yes,EST,60.5
,162401,LEVA,1/1/2005,12/31/2022,326E75D0,EVANGELINE,LA,Rapides,31.18500,-92.63139,185,Active,Permanent,USFS,08,KISATCHIE NF,43:10:00,60,60,,East,Yes,CST,60.47
,225502,MCOP,1/1/2005,12/31/2022,3910363A,COPIAH,MS,Copiah,31.94972,-90.38056,150,Active,Permanent,S&PF,MISSISSIPPI,FORESTRY COMMISSION,9:30:00,60,60,,West,Yes,CST,60.38
,82001,FWIL,1/1/2005,12/31/2022,3265A010,WILMA,FL,Liberty,30.18278,-84.94028,65,Active,Permanent,USFS,08,NF'S IN FLORIDA,47:50:00,60,60,,East,Yes,EST,60.02
,165102,LSAB,1/1/2005,12/31/2022,837817F2,SABINE,LA,Cameron,29.88889,-93.40278,6,Active,Permanent,FWS,REGION 4,SABINE NWR,49:50:00,60,60,"Sabine RAWS is located in a 125,000 acre saltwater marsh,
the station is on a levee, the highest point at 3 foot elv.
There are little to no trees",West,Yes,CST,59.95
,225101,MBIE,1/1/2005,12/31/2022,32762694,BIENVILLE,MS,Scott,32.31500,-89.48944,470,Active,Permanent,USFS,08,NF'S IN MISSISSIPPI,31:45:00,60,60,Site is on a ridge top with a slight slope to the SW behind,East,Yes,CST,59.88
,353041,OSIL,1/1/2005,12/31/2022,324BD306,SILVER BUTTE,OR,Douglas,42.85881,-123.37844,3973,Active,Permanent,BLM,R9 Columbia Pac NW,ROSEBURG,14:30:00,60,60,"LOCATED 50 FT. FROM CAMERA TOWER. RIDGELINE RUNS
S. TO N. UP TO CAMERA TOWER. STATION 50' FROM
TOWER EAST SIDE.",West,Yes,PST,59.72
,416101,TSOU,1/1/2005,12/31/2022,FA634432,SOUTHERN ROUGH,TX,,30.54472,-94.34611,100,Active,Permanent,NPS,INTERMOUNTAIN,BIG THICKET N.PRESER,38:20:00,60,60,,West,Yes,CST,59.68
,42608,CHEL,1/1/2005,12/31/2022,3239D35E,HELL HOLE,CA,Placer,39.06971,-120.41989,5240,Active,Permanent,USFS,05,ELDORADO NF,9:40:00,60,60,"Ridge. 1/4 mile south of Hell Hole Station, up the cut bank
south to ridge line, near the powerlines.

Site burned over in the King Fire, September 2014.",West,Yes,PST,59.63
,315602,NTUS,1/1/2005,12/31/2022,3288F680,TUSQUITEE,NC,Cherokee,35.07653,-84.12703,1829,Active,Permanent,USFS,08,NF'S IN N. CAROLINA,37:25:00,60,60,,East,Yes,EST,59.63
,10990,ALIR,1/1/2005,12/31/2022,FA509324,LIRI,AL,,34.46043,-85.59725,1374,Active,Permanent,NPS,SOUTHEAST,LITTLE R. CANYON NP,32:40:00,60,60,,East,Yes,CST,59.54
,226502,MCOV,1/1/2005,12/31/2022,391053DC,COVINGTON,MS,Covington,31.74972,-89.51639,290,Active,Permanent,S&PF,MISSISSIPPI,FORESTRY COMMISSION,9:50:00,60,60,,West,Yes,CST,59.48
"Deactivated 07/01/2024, no reason",319604,NCDI,1/1/2005,12/31/2022,323112E6,CEDAR ISLAND,NC,Carteret,34.95639,-76.27833,3,Deactive,Permanent,FWS,REGION 4,CEDAR ISLAND NWR,25:50:00,60,60,,West,Yes,EST,59.46
,41908,CFOR,1/1/2005,12/31/2022,327455F0,SEEDORCHARD,CA,Placer,39.09159,-120.73198,4355,Active,Permanent,USFS,05,TAHOE NF,33:10:00,60,60,"Area is located within a FS experimental research area (seed
orchard).  Site is on a predominant ridge line with complete
exposure in all directions. Mixed conifer stands, plantation
and grassey areas are in the surrounding landscape.",West,Yes,PST,59.43
,415201,TDAY,1/1/2005,12/31/2022,88408162,DAYTON,TX,Liberty,30.10500,-94.93139,100,Active,Permanent,S&PF,TEXAS,TEXAS FOREST SERVICE,22:20:00,60,60,"Ecoregion- Level 1: Eastern Temperate Forests; Level 2: Southeastern USA Plains; Level 3: Western Gulf Coastal Plain (34); Northern Humid Gulf Coastal Prairies (34a); Located near Dayton, Tx.",West,Yes,CST,59.36
,416099,TANA,1/1/2005,12/31/2022,8373D144,ANAHUAC,TX,Chambers,29.66917,-94.43833,5,Active,Permanent,FWS,REGION 2,ANAHUAC NWR,12:40:00,60,60,"RAWS located in upland grass prairie. Nearby vegetation
include grasses up to two feet in height. Few to no
shrubs in area. No trees. No slope or topography around.
Barbed wire fence 15-20 yards from RAWS.",West,Yes,CST,59.25
,41701,CPIK,1/1/2005,12/31/2022,32480260,PIKE COUNTY LOOKOUT,CA,Yuba,39.47469,-121.20241,3701,Active,Permanent,USFS,05,PLUMAS NF,10:00:00,60,60,"SITE is at Pike County Lookout.  Top of ridge overlooking
Sacramento basin to the south and Plumas NF to the north.
Mixed conifer and hardwood on slopes around lookout.",West,Yes,PST,59.2
,220601,MTIS,1/1/2005,12/31/2022,391096C2,TISHOMINGO,MS,Tishomingo,34.77750,-88.16528,300,Active,Permanent,S&PF,MISSISSIPPI,FORESTRY COMMISSION,14:10:00,60,60,,West,Yes,CST,59.11
,496024,HKLK,2/14/2008,12/31/2022,32807432,KEALAKOMO #2,HI,Hawaii,19.29278,-155.10750,97,Active,Permanent,NPS,PACIFIC WEST,HAWAII VOLCANOES NP,44:40:00,60,60,"station located south end of Volcano National Park in grass
land/lava flow approx 1/4 mile from coastline. Worked with Russ Gripp to update conflicting/inconsistant WIMS ID system in HI to accomadate additional stations, replaced old ID 328074 with new ID 496024",West,Yes,HST,59.1
,11401,AONE,9/2/2016,12/31/2022,32B3ADF6,ONEONTA,AL,Blount,33.93875,-86.38917,1104,Active,Permanent,S&PF,ALABAMA,AL S&PF,25:20:00,60,60,,West,Yes,CST,58.92
,346303,OKIA,1/1/2005,12/31/2022,32850562,KIAMICHI,OK,Le Flore,34.77556,-94.89778,2392,Active,Permanent,USFS,08,OUACHITA NF,59:10:00,60,60,"Station is located in the back corner of the Kiamichi Ranger
District Office. The office is located 3.9 miles north on
Hwy. 271 from the town of Talahina, OK.",West,Yes,CST,58.89
,222101,MYAL,12/31/2005,12/31/2022,3910C6BE,YALLABUSHA,MS,Yalobusha,33.98583,-89.79667,370,Active,Permanent,S&PF,MISSISSIPPI,FORESTRY COMMISSION,9:10:00,60,60,,West,Yes,CST,58.8
